         159182 function calls (157335 primitive calls) in 0.669 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_events.py:82(__init__)
        6    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_models.py:71(<listcomp>)
        1    0.000    0.000    0.269    0.269 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:105(_connect)
       20    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.10/contextlib.py:130(__enter__)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:227(_recursive_repr)
       48    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:253(_deduplicate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:76(_AsCompletedWaiter)
        2    0.000    0.000    0.002    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:1249(__init__)
       22    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_connection.py:342(_respond_to_state_changes)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:986(__and__)
        6    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_backends/sync.py:130(write)
      145    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      148    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:173(append)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1107(__mro_entries__)
       18    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
      390    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
     27/3    0.000    0.000    0.046    0.015 {built-in method builtins.__import__}
       24    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:127(handle_startendtag)
      384    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1315(getLogger)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:1360(_real_close)
      201    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        3    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_utils.py:8(is_socket_readable)
       12    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:196(_receive_response_body)
       14    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_headers.py:209(get_comma_header)
      153    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:515(<genexpr>)
        1    0.000    0.000    0.163    0.163 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_backends/sync.py:188(connect_tcp)
       12    0.000    0.000    0.002    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:935(iter_raw)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
      183    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      145    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1147(copy_with)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:590(_find_data_type)
      137    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
       40    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:285(handle_comment)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
       24    0.000    0.000    0.001    0.000 /usr/lib/python3.10/html/parser.py:122(set_cdata_mode)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1154(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_eventloop.py:56(AsyncBackend)
       67    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:678(__new__)
        1    0.000    0.000    0.011    0.011 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_sockets.py:1(<module>)
       15    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
      266    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:44(_is_private)
        1    0.000    0.000    0.001    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_eventloop.py:1(<module>)
       20    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_state.py:275(process_event)
      106    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        9    0.000    0.000    0.002    0.000 {method 'join' of 'bytes' objects}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:3206(__str__)
        1    0.000    0.000    0.008    0.008 /usr/lib/python3.10/asyncio/__init__.py:1(<module>)
       20    0.000    0.000    0.002    0.000 /usr/lib/python3.10/sre_compile.py:622(_code)
       23    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py:409(close)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:238(_response_closed)
       26    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_readers.py:64(_decode_header_lines)
       33    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/element.py:524(get_text)
        2    0.000    0.000    0.002    0.001 /usr/lib/python3.10/urllib/request.py:319(__init__)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:156(close)
       57    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
        2    0.000    0.000    0.513    0.257 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:69(handle_request)
        1    0.000    0.000    0.049    0.049 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/__init__.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:993(__instancecheck__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1773(get_type_hints)
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:367(field)
        2    0.000    0.000    0.003    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:1101(extract_cookies)
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:33(_is_sunder)
        8    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_urlparse.py:497(quote)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:220(__init__)
       13    0.000    0.000    0.002    0.000 /usr/lib/python3.10/dataclasses.py:598(_frozen_get_del_attr)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:225(__init__)
      140    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
    56/55    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       96    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1242(__eq__)
    80/51    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:121(__subclasscheck__)
       46    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:447(_simple)
       22    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_state.py:299(_fire_event_triggered_transitions)
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:22(_is_dunder)
       18    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/filter.py:224(__init__)
    58/55    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1247(__hash__)
      210    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:85(opengroup)
       98    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
       86    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:82(groups)
       33    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/element.py:547(<listcomp>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:391(_fields_in_init_order)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.10/types.py:176(__get__)
       83    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.003    0.003 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_readers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:152(_send_request_body)
       61    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1174(create_module)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:516(__init__)
        6    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_models.py:281(origin)
        1    0.000    0.000    0.002    0.002 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_sockets.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2920(__init__)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_events.py:137(__init__)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:591(<listcomp>)
       43    0.000    0.000    0.005    0.000 /usr/lib/python3.10/re.py:249(compile)
        1    0.000    0.000    0.009    0.009 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_connection.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /usr/lib/python3.10/asyncio/base_events.py:1(<module>)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:448(_field_init)
      137    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        2    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:140(_send_request_headers)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:494(_real_close)
       26    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_readers.py:43(_obsolete_line_fold)
        1    0.000    0.000    0.004    0.004 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_synchronization.py:1(<module>)
        1    0.000    0.000    0.107    0.107 /usr/lib/python3.10/ssl.py:507(wrap_socket)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:400(_tuple_str)
        1    0.000    0.000    0.163    0.163 /usr/lib/python3.10/socket.py:808(create_connection)
       12    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:330(__iter__)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.10/signal.py:9(<lambda>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/importlib/resources.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:553(<listcomp>)
      142    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       12    0.000    0.000    0.001    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:152(__iter__)
        1    0.000    0.000    0.001    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_streams.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:165(__prepare__)
        1    0.000    0.000    0.001    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/from_thread.py:1(<module>)
      128    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       15    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:293(<listcomp>)
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:286(__init__)
       12    0.000    0.000    0.241    0.020 /usr/lib/python3.10/ssl.py:1150(read)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:2487(getproxies_environment)
        1    0.000    0.000    0.002    0.002 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/streams/memory.py:1(<module>)
       76    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_connection.py:224(their_state)
        1    0.000    0.000    0.004    0.004 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_events.py:1(<module>)
      189    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:1604(make_cookies)
       80    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1143(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:475(_build_redirect_request)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/zipfile.py:1(<module>)
        1    0.000    0.000    0.044    0.044 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:236(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1549(__init_subclass__)
